,Unnamed: 0,last_name_x, first_name_x,player_id,power_score,contact_score,discipline_score,composite_score_scaled,batting_avg,on_base_percent,slg_percent,on_base_plus_slg,woba,home_run,strikeout,walk,double,bb_percent,k_percent,hit,year_x
284,26,Freeman, Freddie,518692,55.96292582761265,98.6133197264287,71.15736179529281,80.92451449781322,0.325,0.407,0.511,0.918,0.393,21,102,84,47,11.9,14.4,199,2022
285,204,Riley, Austin,663586,65.36909202559019,51.870071706569135,80.46078661349597,68.66731393774684,0.274,0.347,0.53,0.877,0.376,38,168,54,39,7.8,24.4,168,2022
286,189,Schwarber, Kyle,656941,64.25667932063635,44.75954724638751,96.13421690515284,68.0213513818745,0.218,0.323,0.504,0.827,0.355,46,200,86,21,12.9,29.9,126,2022
287,51,Trout, Mike,545361,65.87992051207077,56.95142879667241,58.48831026663539,66.09583299390654,0.283,0.369,0.63,0.999,0.418,40,139,54,28,10.8,27.9,124,2022
288,107,Betts, Mookie,605141,50.819273832248555,83.09293789312895,61.11036828524512,65.56971359107993,0.269,0.34,0.533,0.873,0.373,35,104,55,40,8.6,16.3,154,2022
289,133,Ward, Taylor,621493,53.07166747371307,76.33096704070768,64.3327859879584,65.13160913140885,0.281,0.36,0.473,0.833,0.362,23,120,60,22,10.6,21.3,139,2022
290,79,Machado, Manny,592518,56.51750582906343,71.13052589363875,61.36840253342716,65.04094585069345,0.298,0.366,0.531,0.897,0.382,32,133,63,37,9.8,20.7,172,2022
291,80,Pederson, Joc,592626,59.841920245282175,72.14528970020275,40.43236375009773,63.37238711235903,0.274,0.353,0.521,0.874,0.373,23,100,42,19,9.7,23.1,104,2022
292,130,Correa, Carlos,621043,51.58697659786181,69.62461793820941,73.44612557666744,62.652146366174435,0.291,0.366,0.467,0.833,0.362,22,121,61,24,10.3,20.5,152,2022
293,120,Bregman, Alex,608324,40.607123809656514,85.88814335751418,81.8872859488623,62.52810823386818,0.259,0.366,0.454,0.82,0.358,23,77,87,38,13.3,11.7,142,2022
294,119,Ramirez, Jose,608070,41.21007784871977,84.41093515895038,80.54464774415513,62.01405252468978,0.28,0.355,0.514,0.869,0.363,29,82,69,44,10.1,12.0,168,2022
295,143,Alonso, Pete,624413,52.90731059716901,66.71679586456983,69.07760575494565,61.32577286311459,0.271,0.352,0.518,0.87,0.366,40,128,67,27,9.8,18.7,162,2022
296,191,Verdugo, Alex,657077,44.61927826689764,79.76548500688651,73.69125811244038,61.17231037165279,0.28,0.328,0.405,0.733,0.319,11,86,42,39,6.5,13.4,166,2022
297,226,Soto, Juan,665742,48.20388862122632,62.876538567616855,93.58612870435527,61.1595352763459,0.242,0.401,0.452,0.853,0.376,27,96,135,25,20.3,14.5,127,2022
298,52,Harper, Bryce,547180,62.443138087154615,58.74546906851085,47.55711939948392,60.90999440717304,0.286,0.364,0.514,0.878,0.369,18,87,46,28,10.8,20.4,106,2022
299,248,Smith, Will,669257,48.1180315986744,74.84086019776515,67.89322855579012,60.545588258704825,0.26,0.343,0.465,0.808,0.349,24,96,56,26,9.7,16.6,132,2022
300,195,Ohtani, Shohei,660271,65.4712170399753,45.28457107244021,59.76385956681523,60.128125479248915,0.273,0.356,0.519,0.875,0.37,34,161,72,30,10.8,24.2,160,2022
301,96,Vogelbach, Daniel,596129,47.26592624292727,72.24275043510254,74.53718038939714,60.1177709784287,0.238,0.36,0.433,0.793,0.349,18,114,73,19,15.8,24.7,92,2022
302,136,Olson, Matt,621566,56.72218143647411,46.8498215402804,88.15493783720383,59.81717849263773,0.237,0.321,0.474,0.795,0.341,34,170,74,43,10.7,24.5,145,2022
303,180,Diaz, Yandy,650490,45.46713651138805,80.40538327934398,62.92219876456328,59.54792940301848,0.296,0.401,0.423,0.824,0.366,9,60,78,33,14.0,10.8,140,2022
304,185,Hoskins, Rhys,656555,50.77518421903841,56.79906240816703,86.98475252169833,58.85525817909552,0.246,0.332,0.462,0.794,0.345,30,169,72,33,10.7,25.1,145,2022
305,176,Arraez, Luis,650333,38.73032091776266,100.0,46.339197748064734,58.759375681898966,0.316,0.375,0.42,0.795,0.35,8,43,50,31,8.3,7.1,173,2022
306,207,Tucker, Kyle,663656,51.43178542317689,60.647163314424965,75.09066385174758,58.38261376846995,0.257,0.33,0.478,0.808,0.348,30,95,59,28,9.7,15.6,140,2022
307,112,Hernandez, Teoscar,606192,64.2551715302796,38.0255422603708,70.1897333646102,57.962748431880165,0.267,0.316,0.491,0.807,0.348,25,152,34,35,6.4,28.4,133,2022
308,278,Vaughn, Andrew,683734,49.41032795970968,75.82343945418111,50.58558135898036,57.84436294616572,0.271,0.321,0.429,0.75,0.327,17,96,31,28,5.6,17.3,138,2022
309,232,Bichette, Bo,666182,54.33459554427309,61.96202711813999,59.11705371803893,57.73401443445991,0.29,0.333,0.469,0.802,0.347,24,155,41,43,5.9,22.2,189,2022
310,9,Turner, Justin,457759,47.91122607531888,72.57537744097418,60.39217296113846,57.27860726264516,0.278,0.35,0.438,0.788,0.343,13,89,50,36,9.4,16.7,130,2022
311,59,Arenado, Nolan,571448,48.459456406918875,76.30737544397708,47.86375009774024,56.480830746924866,0.293,0.358,0.533,0.891,0.381,30,72,52,42,8.4,11.6,163,2022
312,53,Abreu, Jose,547989,53.94610691731481,63.403430846408995,52.286457111580255,56.340469546366734,0.304,0.378,0.446,0.824,0.361,15,110,62,40,9.1,16.2,183,2022
313,219,Bohm, Alec,664761,44.14165193726348,74.94812705300681,65.39545703338807,56.151035760933965,0.28,0.315,0.398,0.713,0.31,13,110,31,24,4.9,17.4,164,2022
314,225,Guerrero Jr., Vladimir,665489,52.835465598501195,55.93840585099055,68.44542184689968,55.64128227988323,0.274,0.339,0.48,0.819,0.351,32,116,58,35,8.2,16.4,175,2022
315,0,Pujols, Albert,405395,51.06964404446725,78.6785208782921,30.003909609820933,55.60294677513039,0.271,0.346,0.554,0.9,0.382,24,54,28,14,8.1,15.6,82,2022
316,19,Goldschmidt, Paul,502671,52.47423717199451,64.06784912668387,50.15509422159668,54.72058453943104,0.318,0.405,0.58,0.985,0.421,35,140,79,41,12.2,21.6,177,2022
317,76,Drury, Brandon,592273,47.61449906344578,71.52348325422714,51.60309641097817,54.20941324664792,0.263,0.32,0.492,0.812,0.35,28,126,38,31,6.7,22.2,136,2022
318,63,Muncy, Max,571970,48.67600924806162,50.50416510570289,88.95914457737116,54.1656214134301,0.196,0.329,0.384,0.713,0.318,21,141,90,22,15.9,25.0,91,2022
319,160,Tellez, Rowdy,642133,51.31878060605738,58.21964054939417,61.44194229415904,53.5477641527806,0.219,0.306,0.461,0.767,0.327,35,121,62,23,10.4,20.2,116,2022
320,18,Martinez, J.D.,502110,50.72562374569547,53.272387671071975,73.29990616936429,53.515769047060125,0.274,0.341,0.448,0.789,0.343,16,145,52,43,8.7,24.3,146,2022
321,39,Cron, C.J.,543068,51.926560030337065,57.29884976698845,60.62870435530533,53.45555768830327,0.257,0.315,0.468,0.783,0.335,29,164,43,28,6.8,25.9,148,2022
322,69,Walker, Christian,572233,48.87465944341763,55.406509245570334,74.9917507232778,53.256358012238856,0.242,0.327,0.477,0.804,0.346,36,131,69,25,10.3,19.6,141,2022
323,263,Kirk, Alejandro,672386,43.11626317423189,77.85469162872435,51.98326686996637,53.20185805494431,0.285,0.372,0.415,0.787,0.347,14,58,63,19,11.6,10.7,134,2022
324,32,Flores, Wilmer,527038,37.03119621214535,78.84461096422521,71.86308546407068,52.96984075003792,0.229,0.316,0.394,0.71,0.312,19,103,59,28,9.8,17.1,120,2022
325,142,Santander, Anthony,623993,47.96032088956677,64.51497056678812,58.60141527875518,52.788239924206906,0.24,0.318,0.455,0.773,0.336,33,122,55,24,8.5,18.9,138,2022
326,269,Rodriguez, Julio,677594,55.96563904647665,55.46160593806303,45.347056063804835,52.47774623080562,0.284,0.345,0.509,0.854,0.366,28,145,40,25,7.1,25.9,145,2022
327,166,Cooper, Garrett,643265,51.39688431019448,62.43484645040079,45.99257174134021,51.79551347694361,0.261,0.337,0.415,0.752,0.33,9,119,40,33,8.5,25.4,108,2022
328,214,Lowe, Nathaniel,663993,50.48370972605797,55.44936480218139,61.918875596215486,51.46846692957136,0.302,0.358,0.492,0.85,0.368,27,147,48,26,7.4,22.8,179,2022
329,212,Vierling, Matt,663837,43.92634701178629,75.64621956251241,45.97106888732504,51.3193230717756,0.246,0.297,0.351,0.648,0.285,6,70,23,12,6.4,19.6,80,2022
330,71,Yastrzemski, Mike,573262,47.03470919576811,55.22456987131768,74.44213777465009,51.261104546005065,0.214,0.305,0.392,0.697,0.307,17,141,61,31,10.9,25.3,104,2022
331,67,Thompson, Trayce,572204,64.0764666920981,39.35642068937909,41.85112205801859,51.20144216346393,0.256,0.353,0.507,0.86,0.37,13,93,32,14,12.5,36.5,56,2022
332,178,Torres, Gleyber,650402,48.93325710616027,53.180662836331194,71.06833997967003,51.18063284384728,0.257,0.31,0.451,0.761,0.328,24,129,39,28,6.8,22.6,135,2022
333,241,Rutschman, Adley,668939,40.74332691197008,70.54056337465805,67.39264211431698,51.177853182918625,0.254,0.362,0.445,0.807,0.354,13,86,65,35,13.8,18.3,101,2022
334,205,Mountcastle, Ryan,663624,56.59625180246803,51.16134779228173,46.17319571506763,51.11766270962559,0.25,0.305,0.423,0.728,0.316,22,154,43,28,7.1,25.3,139,2022
335,28,LeMahieu, DJ,518934,39.34322762425256,76.81913441356123,58.64872155758854,50.77247408885809,0.261,0.357,0.377,0.734,0.329,12,71,67,18,12.4,13.1,122,2022
336,123,Seager, Corey,608369,52.55315367665866,58.50195268497285,43.981624833841565,50.39760750221484,0.245,0.317,0.455,0.772,0.331,33,103,58,24,8.7,15.5,145,2022
337,183,Chapman, Matt,656305,52.704735116268175,42.518699706533795,74.8764954257565,50.37434031358455,0.229,0.324,0.433,0.757,0.331,27,170,68,27,11.0,27.4,123,2022
338,117,Turner, Trea,607208,43.51378634865606,69.24238315284481,55.768199233716466,50.19508683908669,0.298,0.343,0.466,0.809,0.35,21,131,45,39,6.4,18.5,194,2022
339,20,Altuve, Jose,514888,33.45208348379747,84.89159116724646,62.28571428571428,50.14657624716563,0.3,0.387,0.533,0.92,0.397,28,87,66,39,10.9,14.4,158,2022
340,169,McNeil, Jeff,643446,33.118519478201215,90.7830491158184,51.586754241926656,50.0657636420508,0.326,0.382,0.454,0.836,0.365,9,61,40,39,6.8,10.4,174,2022
341,216,France, Ty,664034,36.64511952728813,80.23357454305281,59.16823051059504,50.04899026715444,0.274,0.338,0.436,0.774,0.337,20,94,35,27,5.7,15.3,151,2022
342,181,De La Cruz, Bryan,650559,53.73560222851205,61.10603029998083,33.016029400265836,50.037159649309174,0.252,0.294,0.432,0.726,0.313,13,90,19,20,5.4,25.4,83,2022
343,196,Acuna Jr., Ronald,660670,49.977942289454774,55.81975114563016,55.9879584017515,49.65127776413527,0.265,0.351,0.414,0.765,0.336,15,126,53,24,10.1,23.9,122,2022
344,163,Adames, Willy,642715,51.05846178298766,49.37549477306653,64.61834388927983,49.637626271223944,0.238,0.298,0.458,0.756,0.325,31,166,49,31,7.9,26.9,134,2022
345,157,McMahon, Ryan,641857,50.96466308541043,48.92201952175831,65.4642661662366,49.53515628247128,0.246,0.327,0.414,0.741,0.326,20,158,60,23,10.1,26.5,130,2022
346,156,Mancini III, Trey,641820,43.28280396281059,63.70059243735974,64.46825396825395,49.3997511736703,0.239,0.319,0.391,0.71,0.312,18,135,53,23,9.0,23.0,124,2022
347,17,Pham, Tommy,502054,47.32294464148289,50.91176137948141,74.27570568457267,49.312329842478626,0.236,0.312,0.374,0.686,0.304,17,167,56,23,9.0,26.8,131,2022
348,29,Rizzo, Anthony,519203,47.135113365859205,61.71336147690092,53.42524826022362,49.25357617226995,0.224,0.338,0.48,0.818,0.352,32,101,58,21,10.6,18.4,104,2022
349,266,Suzuki, Seiya,673548,47.50141178552345,62.71107102598463,48.69548049104699,48.89694261135369,0.262,0.336,0.433,0.769,0.334,14,110,42,22,9.4,24.7,104,2022
350,30,Stanton, Giancarlo,519317,65.44897909419413,19.802103498985,66.2525607944327,48.87636424170314,0.211,0.297,0.462,0.759,0.327,31,137,50,7,11.1,30.3,84,2022
351,171,Devers, Rafael,646240,55.504329946456885,58.450053462875296,26.99824067558055,48.84496262449151,0.295,0.358,0.521,0.879,0.373,27,114,50,42,8.1,18.6,164,2022
352,44,Nola, Austin,543592,34.485747606575586,86.45842113311917,49.134568770036736,48.55861189993023,0.251,0.321,0.329,0.65,0.29,4,60,34,15,8.6,15.1,87,2022
353,252,Gorman, Nolan,669357,57.987983615259175,44.64046383949141,43.08151536476659,48.358810750685016,0.222,0.298,0.416,0.714,0.313,14,101,28,12,9.1,32.7,62,2022
354,165,Benintendi, Andrew,643217,40.560744104409565,71.26916429582816,55.083118304793175,48.21654668099382,0.304,0.373,0.399,0.772,0.342,5,77,52,23,10.0,14.8,140,2022
355,115,Nimmo, Brandon,607043,38.67583458696643,64.54917352489214,74.63136288998356,48.0214435641615,0.274,0.367,0.433,0.8,0.353,16,116,71,30,10.5,17.2,159,2022
356,206,Hayes, Ke'Bryan,663647,41.14573587342464,63.7969062006608,65.56920009383063,47.68376421205464,0.244,0.314,0.345,0.659,0.294,7,122,48,24,8.6,21.8,123,2022
357,12,Santana, Carlos,467793,41.76812697849399,63.607811292160555,63.53804050355773,47.66360736200342,0.202,0.316,0.376,0.692,0.308,19,88,71,18,14.0,17.4,87,2022
358,240,Reynolds, Bryan,668804,45.42241331405889,59.525979641890714,57.45746344514816,47.539871662599595,0.262,0.345,0.461,0.806,0.349,27,141,56,19,9.1,23.0,142,2022
359,177,Jimenez, Eloy,650391,57.856850034200214,51.41794875821456,26.955234967550226,47.5291096970153,0.295,0.358,0.5,0.858,0.37,16,72,28,12,8.6,22.0,86,2022
360,237,Gurriel Jr., Lourdes,666971,43.817862394580615,68.00749639277907,45.96504808820079,47.34883787345237,0.291,0.343,0.4,0.743,0.327,5,83,31,32,6.3,16.8,132,2022
361,86,Polanco, Jorge,593871,45.48190840872413,60.051562037788166,55.14332629603565,47.269648330723435,0.235,0.346,0.405,0.751,0.333,16,95,64,16,14.4,21.3,88,2022
362,81,Realmuto, J.T.,592663,48.37171921350751,60.36606276107514,43.2870826491516,47.15776740680372,0.276,0.342,0.478,0.82,0.354,22,119,41,26,7.3,21.2,139,2022
363,77,Gamel, Ben,592325,38.64065882854536,72.2709733145996,55.42716396903589,46.97254679760111,0.232,0.324,0.369,0.693,0.308,9,98,48,20,11.3,23.2,86,2022
364,83,Yelich, Christian,592885,46.39137799741741,45.58613322704907,78.38576120103214,46.7788673507475,0.252,0.355,0.383,0.738,0.328,14,162,88,25,13.1,24.1,145,2022
365,127,Swanson, Dansby,621020,50.940853715909526,44.80097683616924,61.808780983657826,46.49024373891921,0.278,0.33,0.45,0.78,0.339,25,179,49,32,7.1,25.9,176,2022
366,275,Donovan, Brendan,680977,32.61050891578797,81.879134618283,56.88892798498709,46.43300410415329,0.28,0.394,0.378,0.772,0.349,5,70,60,21,13.0,15.1,108,2022
367,245,Murphy, Sean,669221,43.97365914053577,61.299376489345946,54.702947845804985,46.34352520153615,0.25,0.332,0.426,0.758,0.331,18,124,56,37,9.2,20.3,134,2022
368,149,Cronenworth, Jake,630105,34.10383264065967,70.67640235684622,72.54257565095003,46.20720061139878,0.239,0.332,0.39,0.722,0.318,17,131,70,30,10.2,19.2,140,2022
369,202,Nootbaar, Lars,663457,49.23014598101217,55.13466322250712,46.00719368207052,46.0301967671255,0.225,0.339,0.446,0.785,0.341,14,70,51,15,14.9,20.5,64,2022
370,94,Slater, Austin,596103,46.84928736959456,55.10898099606011,54.80401125967629,45.991524624109914,0.264,0.366,0.408,0.774,0.344,7,89,40,15,12.3,27.4,73,2022
371,220,Brown, Seth,664913,50.409046763450135,44.89827563366905,60.79126593166001,45.7693029824598,0.23,0.305,0.444,0.749,0.323,25,146,51,26,9.2,26.3,115,2022
372,3,Peralta, David,444482,44.895887610064534,63.87646438262825,43.38083509265775,45.62879982266803,0.251,0.316,0.415,0.731,0.315,12,114,41,30,8.4,23.3,110,2022
373,132,Buxton, Byron,621439,60.474064483888014,34.25782907618001,43.521893814997256,45.59948287492503,0.224,0.306,0.526,0.832,0.356,28,116,34,13,8.9,30.4,76,2022
374,8,McCutchen, Andrew,457705,41.691985058267,58.34153208033614,65.78809914770504,45.50276854831009,0.237,0.316,0.384,0.7,0.309,17,124,57,25,9.8,21.4,122,2022
375,268,Franco, Wander,677551,35.15503573227488,88.86730937596592,29.605676753459992,45.413012815108736,0.277,0.328,0.417,0.745,0.323,6,33,26,20,7.6,9.6,87,2022
376,45,Semien, Marcus,543760,34.332489447593254,68.56505476558007,71.36378919383846,45.0557751055342,0.248,0.304,0.429,0.733,0.317,26,120,53,31,7.3,16.6,163,2022
377,89,Profar, Jurickson,595777,33.53156470592009,62.04534113191429,87.02345765892564,45.003569540154096,0.243,0.331,0.391,0.722,0.32,15,103,73,36,11.1,15.7,140,2022
378,251,Miranda, Jose,669304,42.81410013505645,64.69107212677172,46.924935491437935,44.9554136953349,0.268,0.325,0.426,0.751,0.329,15,91,28,25,5.8,18.8,119,2022
379,61,Farmer, Kyle,571657,32.59822745431575,80.10893267054824,54.522753929157865,44.9190758358413,0.255,0.315,0.386,0.701,0.309,14,99,33,25,5.7,17.0,134,2022
380,247,Edman, Tommy,669242,36.03021446445674,69.06519867305032,63.2404410039878,44.85282109903134,0.267,0.325,0.402,0.727,0.319,13,111,46,31,7.3,17.7,153,2022
381,273,Kwan, Steven,680757,24.4103370101935,92.00097824556352,59.35573539760731,44.332509571656445,0.298,0.373,0.4,0.773,0.341,6,60,62,25,9.7,9.4,168,2022
382,213,Rodgers, Brendan,663898,45.27659883140643,52.43022443384411,58.89772460708421,44.17906198410042,0.266,0.325,0.408,0.733,0.321,13,101,46,30,7.9,17.4,140,2022
383,57,Urshela, Gio,570482,42.30018110191026,72.47325611097108,30.136797247634675,44.097791143916886,0.285,0.338,0.429,0.767,0.332,13,96,41,27,7.4,17.4,143,2022
384,47,Vazquez, Christian,543877,35.896664669484025,80.85757326702719,36.970834310735775,43.95837480341592,0.274,0.315,0.399,0.714,0.312,9,69,22,23,5.2,16.2,109,2022
385,106,Bell, Josh,605137,37.91028575835925,58.82569746553932,69.95836265540697,43.19448578206819,0.266,0.362,0.422,0.784,0.344,17,102,81,29,12.5,15.8,147,2022
386,92,Lindor, Francisco,596019,40.03123565683311,60.22662220266379,58.21350379232152,42.92443910166709,0.27,0.339,0.449,0.788,0.342,26,133,59,25,8.4,18.8,170,2022
387,243,Melendez Jr., MJ,669004,45.24289371749353,42.28835356836606,74.06927828602704,42.90386154655235,0.217,0.313,0.393,0.706,0.31,18,131,66,21,12.4,24.5,100,2022
388,4,Longoria, Evan,446334,50.43773148067301,48.89598005913538,41.227969348658995,42.80521681633374,0.244,0.315,0.451,0.766,0.33,14,83,27,13,9.1,27.9,65,2022
389,113,Marte, Ketel,606466,38.63462855112336,64.02838160992752,55.38114786144342,42.784397268742104,0.24,0.321,0.407,0.728,0.317,12,101,55,42,9.9,18.1,118,2022
390,262,Harris II, Michael,671739,44.735974106469,63.356628894573085,33.23535851122056,42.61219562648125,0.295,0.336,0.51,0.846,0.364,19,106,21,25,4.8,24.3,121,2022
391,238,Arozarena, Randy,668227,39.42730369357142,51.35550621817594,76.68875596215497,42.5928238259853,0.263,0.327,0.445,0.772,0.336,20,156,46,41,7.1,24.2,154,2022
392,74,Canha, Mark,592192,34.760514651446236,64.95943161779759,67.25889436234263,42.58923662579521,0.266,0.367,0.403,0.77,0.343,13,97,48,24,8.9,17.9,123,2022
393,48,Wong, Kolten,543939,31.967688157138628,69.84834423508434,67.65411681914145,42.4892266439733,0.251,0.339,0.43,0.769,0.336,15,88,46,24,9.3,17.7,108,2022
394,98,Kepler, Max,596146,35.38426845195025,72.59802727058869,48.90577840331534,42.34751295409779,0.227,0.318,0.348,0.666,0.298,9,66,49,18,11.0,14.8,88,2022
395,203,Hoerner, Nico,663538,32.36470523203049,83.88258447570414,37.597857533818114,42.2667339103142,0.281,0.327,0.41,0.737,0.32,10,57,28,22,5.4,11.0,135,2022
396,197,Ruiz, Keibert,660688,32.858634022020425,83.58186987525052,35.132340292438805,41.9557260439036,0.251,0.313,0.36,0.673,0.299,7,50,30,22,6.9,11.5,99,2022
397,110,Castro, Harold,605612,37.42797611079701,80.97342154420161,23.197396199859256,41.953394465002056,0.271,0.3,0.381,0.681,0.297,7,79,17,21,3.8,17.8,114,2022
398,82,Renfroe, Hunter,592669,47.40102041782069,53.22036775353338,40.64266166236608,41.934651825274905,0.255,0.315,0.492,0.807,0.347,29,121,39,23,7.5,23.2,121,2022
399,72,Contreras, Willson,575929,46.42887759918893,47.06181074321204,55.77422003284071,41.76582835605171,0.243,0.349,0.466,0.815,0.357,22,103,45,23,9.2,21.1,101,2022
400,265,Kim, Ha-Seong,673490,30.479331395961335,71.26518503463343,67.15869106263195,41.65357125593293,0.251,0.325,0.383,0.708,0.313,11,100,51,29,8.8,17.2,130,2022
401,172,Naylor, Josh,647304,41.34286036576841,63.46997076576301,41.381069669247005,41.5074317145524,0.256,0.319,0.452,0.771,0.331,20,80,38,28,7.6,16.1,115,2022
402,146,Gordon, Nick,624503,48.67963620579736,56.405902572058984,26.03061224489795,41.025887749425955,0.272,0.316,0.427,0.743,0.321,9,105,19,28,4.3,23.7,110,2022
403,147,Soler, Jorge,624585,48.46005690941686,43.13224892920301,51.97681601376182,40.74971493090537,0.207,0.295,0.4,0.695,0.305,13,90,31,13,10.1,29.4,56,2022
404,7,Solano, Donovan,456781,40.8821730583785,69.66345244490759,27.688482289467498,40.690372975352304,0.284,0.339,0.385,0.724,0.319,4,61,19,16,6.3,20.1,79,2022
405,23,Marte, Starling,516782,40.44490185428623,64.9059937723009,37.98705919149268,40.50402843677515,0.292,0.347,0.468,0.815,0.355,16,97,26,24,5.1,19.2,136,2022
406,159,O'Neill, Tyler,641933,45.77192233550715,46.38098841215045,54.626397685510966,40.49790684821275,0.227,0.306,0.384,0.69,0.303,13,102,37,11,9.8,26.9,75,2022
407,16,Escobar, Eduardo,500871,43.397318715233894,53.84586586594707,45.91903198060832,39.768753170612435,0.24,0.295,0.43,0.725,0.311,20,129,40,26,7.4,23.8,119,2022
408,36,Aguilar, Jesus,542583,39.00751528724283,64.0277607838402,42.190867151458285,39.76040534048147,0.235,0.281,0.379,0.66,0.288,16,119,28,19,5.5,23.5,109,2022
409,242,Rojas, Josh,668942,37.1374051747031,60.665940198215694,55.173000234576584,39.59566536094644,0.269,0.349,0.391,0.74,0.326,9,98,55,25,10.8,19.2,119,2022
410,277,Greene, Riley,682985,44.2541499334261,47.89990543255491,53.276018453358354,39.466590109518066,0.253,0.321,0.362,0.683,0.303,5,120,36,18,8.6,28.7,95,2022
411,154,Guillorme, Luis,641645,24.957779345496604,87.66460026721536,46.62905622018922,39.40073310027489,0.273,0.351,0.34,0.691,0.311,2,46,34,12,10.1,13.7,81,2022
412,31,Perez, Salvador,521692,54.01609772225583,49.15739531087133,13.675072327781672,39.302734283518326,0.254,0.292,0.465,0.757,0.324,23,109,18,23,3.8,23.0,113,2022
413,109,Davis, J.D.,605204,60.470517628429654,18.93797891802462,48.26628352490421,39.06060753410051,0.248,0.34,0.418,0.758,0.333,12,122,39,16,10.7,33.4,79,2022
414,85,Bogaerts, Xander,593428,40.63688656949406,54.95120994562288,50.85350692000938,38.94883092914233,0.307,0.377,0.456,0.833,0.363,15,118,57,38,9.0,18.7,171,2022
415,124,Winker, Jesse,608385,34.13141983044819,60.79088842989152,63.03358354836187,38.79448779327232,0.219,0.344,0.344,0.688,0.313,14,103,84,15,15.4,18.8,100,2022
416,244,Marsh, Brandon,669016,44.21700011111597,52.36270758924441,41.642544374071456,38.70728854950812,0.245,0.295,0.384,0.679,0.296,11,158,28,18,6.1,34.3,104,2022
417,188,Rivera, Emmanuel,656896,42.57642354702562,56.35331249519216,39.449683321604496,38.593032598824,0.233,0.292,0.409,0.701,0.306,12,83,23,16,6.4,23.1,77,2022
418,84,Merrifield, Whit,593160,29.761708777745397,77.41040728244755,45.6872312143248,38.572177454344285,0.25,0.298,0.375,0.673,0.294,11,85,38,28,6.9,15.5,126,2022
419,46,Springer III, George,543807,44.07822388275556,44.346076079605254,57.12072875127061,38.48536987187987,0.267,0.342,0.472,0.814,0.352,25,100,54,22,9.3,17.2,137,2022
420,70,Ruf, Darin,573131,43.11371135750912,48.82151940298666,51.3386113065916,38.34400220354577,0.204,0.307,0.338,0.645,0.291,11,105,45,12,11.6,27.1,68,2022
421,43,Hosmer, Eric,543333,32.54784277108832,75.22698696886235,38.5977402455235,38.31887580300744,0.268,0.334,0.382,0.716,0.313,8,64,37,19,8.8,15.3,102,2022
422,49,Grichuk, Randal,545341,41.17931331154245,52.28999163579221,51.45773711783563,38.276723696558776,0.259,0.299,0.425,0.724,0.315,19,127,24,21,4.5,23.6,131,2022
423,175,Urias, Luis,649966,34.996504131576955,61.90886086336423,53.98303229337711,37.86897659673569,0.239,0.335,0.404,0.739,0.327,16,99,50,17,10.6,21.0,97,2022
424,34,Ozuna, Marcell,542303,45.90192408583926,43.28134584908973,49.7521307373524,37.80473441608522,0.226,0.274,0.413,0.687,0.298,23,122,31,19,6.1,24.1,106,2022
425,35,Ortega, Rafael,542364,33.68909070600811,70.64280625437574,41.178082727343806,37.753848982540454,0.241,0.331,0.358,0.689,0.305,7,74,44,14,11.9,19.9,76,2022
426,108,Caratini, Victor,605170,38.84090907560412,61.453573516600834,39.89006177183516,37.70861826520035,0.199,0.3,0.342,0.642,0.289,9,67,31,12,9.9,21.3,54,2022
427,250,Espinal, Santiago,669289,28.422035630145565,74.44866141819759,52.787903667214,37.61043360445042,0.267,0.322,0.37,0.692,0.305,7,68,36,25,7.3,13.8,120,2022
428,65,Pollock, AJ,572041,40.000652997234134,60.21031222286175,37.05340527015402,37.463298472579,0.245,0.292,0.389,0.681,0.297,14,98,32,26,6.1,18.6,120,2022
429,223,Pena, Jeremy,665161,43.37590285153111,46.77614800356827,50.70599734146531,37.39806992610806,0.253,0.289,0.426,0.715,0.309,22,135,22,20,3.9,24.2,132,2022
430,95,Story, Trevor,596115,46.895428373237735,46.38479398031944,38.30358120259597,37.39219771706462,0.238,0.303,0.434,0.737,0.316,16,122,32,22,8.1,30.8,85,2022
431,131,Taylor, Tyrone,621438,40.56264624214285,59.58661874822803,35.881929783407614,37.3857418355326,0.233,0.286,0.442,0.728,0.314,17,102,22,21,5.4,25.2,87,2022
432,272,Torkelson, Spencer,679529,43.99208161958981,48.487008687678184,44.70584095707248,37.315997552467586,0.203,0.285,0.319,0.604,0.272,8,99,37,16,9.2,24.5,73,2022
433,258,Paredes, Isaac,670623,32.039230811596774,63.639407119748945,59.1389866291344,37.23362500197485,0.205,0.304,0.435,0.739,0.323,20,67,44,16,11.5,17.6,68,2022
434,230,Lux, Gavin,666158,36.40719295219855,60.102180761222215,48.627961529439354,36.93343545783126,0.276,0.346,0.399,0.745,0.328,6,95,47,20,10.0,20.2,116,2022
435,271,Witt Jr., Bobby,677951,42.16046422163806,55.62451784060875,35.3477988896708,36.77450373734763,0.254,0.294,0.428,0.722,0.311,20,135,30,31,4.7,21.4,150,2022
436,152,Crawford, J.P.,641487,23.17893722694556,71.47491800444314,74.80381577918523,36.7268392094018,0.243,0.339,0.336,0.675,0.306,6,80,68,24,11.3,13.3,126,2022
437,40,Grossman, Robbie,543257,32.86998805678049,57.128320214117856,66.60520760028149,36.64854399126654,0.209,0.309,0.312,0.621,0.283,7,129,55,19,11.7,27.3,85,2022
